Pclass,Sex,Age,SibSp,Parch,Fare,Family_Size,Is_Alone,Age_Class,Fare_Per_Person,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_Group_Teenager,Age_Group_Young_Adult,Age_Group_Adult,Age_Group_Senior,Fare_Group_Medium,Fare_Group_High,Fare_Group_Very_High
3,1,-0.25582246236620043,0,0,-0.4918744606632361,-0.5609748304808925,1,0.4271939405241832,-0.33894442074229864,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.9345073091124754,0,0,-0.47400492578514347,-0.5609748304808925,1,-0.3926930470119989,-0.31416854728184357,False,True,False,True,False,False,True,False,False,False,True,False,False
3,1,-2.1410581477725197,4,1,0.1506737441786005,2.5396987052416584,0,-1.8502699137429894,-0.37133916608848055,False,True,False,False,False,False,False,False,False,False,False,False,True
3,1,-1.5377827284424976,0,2,-0.2351571990343002,0.6792945838081278,0,-1.1214814803774942,-0.3649997994049369,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0.42286238438007456,0,1,0.4589861417231558,0.059159876663617626,0,-0.8785520025889957,0.2117080908154213,False,True,False,False,True,False,False,True,False,False,False,False,True
3,0,1.1769566585426023,1,4,-0.08666388103324908,2.5396987052416584,0,2.1580664697672343,-0.4261834118002391,False,True,False,False,True,False,False,False,True,False,False,True,False
1,1,0.04581524729881069,0,0,-0.12642988822675086,-0.5609748304808925,1,-1.0303829262068072,0.16773963932221936,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.10500360753369486,0,0,0.48910360681684706,-0.5609748304808925,1,0.609391048865557,1.0211686786291265,False,True,False,True,False,False,False,True,False,False,False,False,True
1,1,2.383507497202647,0,0,0.026090367211616904,-0.5609748304808925,1,-0.08903119977637591,0.3792069536466669,False,True,False,True,False,False,False,False,False,True,False,False,True
3,1,-1.9148298655237614,4,1,-0.06199888922968463,2.5396987052416584,0,-1.5769742512309286,-0.42048379771778693,True,False,False,False,False,False,False,False,False,False,False,True,False
3,0,-2.1410581477725197,1,1,-0.4242561406845337,0.6792945838081278,0,-1.8502699137429894,-0.4523941921856151,False,True,True,False,False,False,False,False,False,False,True,False,False
3,1,-0.6328695994474642,0,0,-0.4888542575852486,-0.5609748304808925,1,-0.028298830329251314,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,2.0064603601213826,0,0,-0.030371322596999754,-0.5609748304808925,1,-0.24086212339418742,0.30092356845477036,False,False,False,True,False,False,False,False,True,False,False,True,False
3,1,-0.8590978816962226,1,1,-0.4902797934380587,0.6792945838081278,0,-0.301594492841312,-0.4829078322472783,False,True,False,True,False,False,True,False,False,False,False,False,False
3,1,-1.9525345792318878,3,1,-0.13565761536436197,1.9195639980971482,0,-1.622523528316272,-0.4138069208256383,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1.5540037956238661,0,0,-0.07030444769415023,-0.5609748304808925,1,-0.4230592317355612,0.24555681934590215,False,False,True,False,False,False,False,False,True,False,False,True,False
2,1,0.04581524729881069,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.11939738449993822,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.49827181179632735,0,0,-0.6484216535389205,-0.5609748304808925,1,1.3381794822310522,-0.5559950304944544,False,True,False,True,False,False,False,False,True,False,False,False,False
3,0,-0.6328695994474642,8,2,0.7519458402879414,5.64037224096421,0,-0.028298830329251314,-0.3794867591321342,False,True,True,False,False,False,False,True,False,False,False,False,True
2,1,0.04581524729881069,0,0,-0.34539461138084326,-0.5609748304808925,1,-0.11939738449993822,-0.1358520495594133,False,False,False,True,False,False,False,True,False,False,False,True,False
3,1,-1.5377827284424976,4,2,-0.016444159470040135,3.1598334123861687,0,-1.1214814803774942,-0.4308195410393182,False,True,False,False,False,False,False,False,False,False,False,False,True
2,1,-2.1410581477725197,2,1,0.13683114673782454,1.299429290952638,0,-1.8806360984665518,-0.28380937839368026,False,True,False,False,False,False,False,False,False,False,False,False,True
3,0,-1.9148298655237614,0,2,-0.20495516825442542,0.6792945838081278,0,-1.5769742512309286,-0.3510415608356664,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.04581524729881069,0,0,0.3583127057902398,-0.5609748304808925,1,-1.0303829262068072,0.8398288264325924,False,True,False,True,False,False,False,True,False,False,False,False,True
3,0,0.42286238438007456,1,0,-0.3363340021468808,0.059159876663617626,0,1.2470809280603654,-0.33964233267076216,True,False,False,False,True,False,False,True,False,False,False,True,False
1,1,1.1769566585426023,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.5748901553533727,0.18518743753380743,False,True,False,True,False,False,False,False,True,False,False,True,False
3,1,0.7999095214613384,1,1,-0.3363340021468808,0.6792945838081278,0,1.7025736989137998,-0.41175989861199286,True,False,False,True,False,False,False,False,True,False,False,True,False
3,1,0.49827181179632735,0,0,-0.4894421904510968,-0.5609748304808925,1,1.3381794822310522,-0.33557211030396283,False,True,False,True,False,False,False,False,True,False,False,False,False
2,0,0.19663410213131624,0,0,-0.3866707201133388,-0.5609748304808925,1,0.0020673543943109853,-0.19308082769342225,False,True,False,False,True,False,False,True,False,False,True,False,False
2,1,-0.7836884542799698,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.7874534484183089,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.7836884542799698,1,0,-0.4902797934380587,0.059159876663617626,0,-0.21049593867062513,-0.44636423312369033,False,True,True,False,False,False,False,True,False,False,False,False,False
2,1,-1.9902392929400141,1,1,-0.12491978668775715,0.6792945838081278,0,-1.7591713595723024,-0.31405222862709964,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1.1015472311263494,0,0,-0.09027201697708476,-0.5609748304808925,1,-0.6052563400769351,0.21787204896761117,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,2.1572792149538884,0,0,2.301728820789,-0.5609748304808925,1,-0.18012975394706282,3.5343495330262744,False,False,True,False,False,False,False,False,True,False,False,False,True
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,0.950728376293844,0,1,-0.47920571548543794,0.059159876663617626,0,1.8847708072551737,-0.4386872019105915,False,True,False,True,False,False,False,False,True,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
2,0,-0.40664131719870594,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.4837916011826858,-0.19308082769342225,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,-0.10500360753369486,0,0,-0.45714212526638004,-0.5609748304808925,1,0.609391048865557,-0.2907884976783155,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,8,2,0.7519458402879414,5.64037224096421,0,0.7915881572069308,-0.3794867591321342,False,True,False,True,False,False,False,True,False,False,False,False,True
3,1,0.3474529569638218,0,0,-0.5176307525123133,-0.5609748304808925,1,1.1559823738896784,-0.3746551782979202,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,1.2146613722507287,0,0,-0.5029485386158568,-0.5609748304808925,1,2.2036157468525777,-0.35429848316849616,False,False,False,True,False,False,False,False,True,False,False,False,False
3,1,-0.8590978816962226,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.301594492841312,-0.3312673895291999,False,True,False,True,False,False,True,False,False,False,True,False,False
3,0,-2.065648720356267,0,1,-0.43776248884929375,0.059159876663617626,0,-1.7591713595723024,-0.40995695946346217,False,True,True,False,False,False,False,False,False,False,True,False,False
3,1,0.19663410213131624,1,0,-0.32928686163157667,0.059159876663617626,0,0.9737852655483046,-0.3347569491715175,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.25582246236620043,0,0,-0.2701412180209885,-0.5609748304808925,1,0.4271939405241832,-0.031514216254116545,False,False,False,True,False,False,False,True,False,False,False,True,False
3,0,-1.009916736528728,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.4837916011826858,-0.33964233267076216,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0.7999095214613384,0,0,-0.024246350754841113,-0.5609748304808925,1,-0.7267210789711842,0.3094157608003146,False,False,False,True,False,False,False,False,True,False,False,True,False
3,1,-0.40664131719870594,0,0,-0.5064721088735089,-0.5609748304808925,1,0.2449968321828094,-0.35918386666774077,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,0.42286238438007456,0,0,-0.22559322262067316,-0.5609748304808925,1,0.18426446273568478,0.03025098941490523,False,True,True,False,False,False,False,True,False,False,False,True,False
3,1,-0.5574601720312115,0,0,-0.5024451714361923,-0.5609748304808925,1,0.06279972384143559,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,0.04581524729881069,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.11939738449993822,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,1,0,-0.49237782784290063,0.059159876663617626,0,0.7915881572069308,-0.4478186815826083,True,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0.12122467471506346,1,0,1.6323350375212924,0.059159876663617626,0,-1.000016741483245,1.0251244434396578,False,False,True,False,False,False,False,True,False,False,False,False,True
3,0,-0.18041303494994762,0,0,-0.4888542575852486,-0.5609748304808925,1,0.5182924946948702,-0.3347569491715175,False,True,True,False,False,False,False,True,False,False,True,False,False
2,1,0.950728376293844,1,0,-0.10478509950117394,0.059159876663617626,0,0.609391048865557,-0.17912258912415177,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,0.19663410213131624,0,0,0.8876878608937296,-0.5609748304808925,1,-0.9696505567596826,1.5738004684159692,False,False,True,False,False,False,False,True,False,False,False,False,True
2,1,0.04581524729881069,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.11939738449993822,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-1.009916736528728,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.4837916011826858,-0.3312673895291999,False,True,False,True,False,False,True,False,False,False,True,False,False
2,1,-0.18041303494994762,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.301594492841312,-0.19308082769342225,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,1.629413223040119,0,0,-0.4863374216869257,-0.5609748304808925,1,2.7046577947913555,-0.3312673895291999,False,True,False,True,False,False,False,False,True,False,True,False,False
3,1,0.04581524729881069,0,0,-0.4894421904510968,-0.5609748304808925,1,0.7915881572069308,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,0.6490906666288329,1,0,1.163700193253568,0.059159876663617626,0,-0.7874534484183089,0.7002464407398876,False,True,False,True,False,False,False,False,True,False,False,False,True
3,1,-0.5574601720312115,0,0,-0.4601623283443675,-0.5609748304808925,1,0.06279972384143559,-0.2949759692490967,False,True,False,True,False,False,False,True,False,False,True,False,False
2,1,-0.7836884542799698,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.7874534484183089,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.6705743131555907,0,0,-0.5024451714361923,-0.5609748304808925,1,-0.07384810741459477,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,-0.8590978816962226,0,0,-0.3866707201133388,-0.5609748304808925,1,-0.8481858178654335,-0.19308082769342225,False,True,False,True,False,False,True,False,False,False,True,False,False
3,0,-0.6328695994474642,3,1,-0.13565761536436197,1.9195639980971482,0,-0.028298830329251314,-0.4138069208256383,False,True,True,False,False,False,False,True,False,False,False,True,False
1,0,0.42286238438007456,1,0,1.0323213593611125,0.059159876663617626,0,-0.8785520025889957,0.6091689340753977,False,True,False,False,True,False,False,True,False,False,False,False,True
3,1,-0.029594180117442085,0,0,-0.4918744606632361,-0.5609748304808925,1,0.7004896030362439,-0.33894442074229864,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,2.232688642370141,0,0,-0.3766033765200472,-0.5609748304808925,1,1.6418413294666752,-0.17912258912415177,False,True,False,True,False,False,False,False,True,False,True,False,False
3,0,-1.8394204381075085,4,2,-0.016444159470040135,3.1598334123861687,0,-1.4858756970602418,-0.4308195410393182,False,True,True,False,False,False,False,False,False,False,False,False,True
2,1,-0.40664131719870594,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.4837916011826858,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,0,0,-0.49640476528021726,-0.5609748304808925,1,-0.028298830329251314,-0.3452256280984703,False,True,True,False,False,False,False,True,False,False,False,False,False
2,1,1.1015472311263494,1,0,-0.12491978668775715,0.059159876663617626,0,0.7308557877598062,-0.19308082769342225,False,True,False,True,False,False,False,False,True,False,False,True,False
2,0,-1.6131921558587503,0,2,-0.11988611489111134,0.6792945838081278,0,-1.4555095123366795,-0.3117258555322212,False,True,True,False,False,False,False,False,False,False,False,True,False
2,1,-0.7836884542799698,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.7874534484183089,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
2,1,0.272043529547569,0,0,-0.4012683683236117,-0.5609748304808925,1,0.06279972384143559,-0.2133202736188644,False,True,False,True,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,1,0,-0.3573908580066095,0.059159876663617626,0,-0.028298830329251314,-0.3542398585665052,False,False,True,False,False,False,False,True,False,False,True,False,False
3,0,-0.6328695994474642,1,0,-0.3363340021468808,0.059159876663617626,0,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,True,False
2,1,-0.029594180117442085,0,0,-0.43700743807979686,-0.5609748304808925,1,-0.18012975394706282,-0.2628720205397746,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.5574601720312115,0,0,-0.5049620073345151,-0.5609748304808925,1,0.06279972384143559,-0.35709013088235025,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,0,0,-0.5029485386158568,-0.5609748304808925,1,0.7915881572069308,-0.35429848316849616,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,1.1015472311263494,2,0,1.163700193253568,0.6792945838081278,0,-0.6052563400769351,0.2814992836617736,True,False,False,False,False,True,False,False,True,False,False,False,True
3,0,-0.33123188978245316,0,0,-0.4918744606632361,-0.5609748304808925,1,0.3360953863534963,-0.33894442074229864,False,True,True,False,False,False,False,True,False,False,False,False,False
2,0,-0.40664131719870594,0,2,-0.35646868933346404,0.6792945838081278,0,-0.4837916011826858,-0.4210653909915066,False,True,False,False,True,False,False,True,False,False,False,True,False
1,1,0.5736812392125801,1,1,0.40974072380221066,0.6792945838081278,0,-0.8178196331418711,-0.06695232288301842,False,True,False,True,False,False,False,False,True,False,False,False,True
2,1,1.8556415052888773,1,0,-0.12491978668775715,0.059159876663617626,0,1.3381794822310522,-0.19308082769342225,False,True,False,False,False,True,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.5024451714361923,-0.5609748304808925,1,0.7915881572069308,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
3,0,-0.029594180117442085,1,1,-0.43776248884929375,0.6792945838081278,0,0.7004896030362439,-0.4586363164737929,False,True,False,False,True,False,False,True,False,False,True,False,False
1,1,2.458916924618899,0,0,-0.11384570873513637,-0.5609748304808925,1,-0.058665015052813616,0.18518743753380743,False,True,False,True,False,False,False,False,False,True,False,True,False
3,1,0.04581524729881069,1,0,-0.32425318983493084,0.059159876663617626,0,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,False,True,False
3,0,0.8753189488775912,0,2,-0.2414492887801075,0.6792945838081278,0,1.7936722530844866,-0.36790776577353484,False,True,False,False,True,False,False,False,True,False,False,True,False
3,0,-0.029594180117442085,0,2,-0.3414522396297103,0.6792945838081278,0,0.7004896030362439,-0.4141253547748653,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,0.42286238438007456,0,0,0.9462455716384695,-0.5609748304808925,1,-0.8785520025889957,1.6549899588779877,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0.04581524729881069,0,0,1.093228788100527,-0.5609748304808925,1,-1.0303829262068072,1.8587802419893367,False,True,True,False,False,False,False,True,False,False,False,False,True
1,0,0.42286238438007456,0,0,9.667166525013505,-0.5609748304808925,1,-0.8785520025889957,13.746431368712512,False,False,True,False,False,False,False,True,False,False,False,False,True
2,0,1.5540037956238661,0,1,-0.12491978668775715,0.059159876663617626,0,1.0952500044425537,-0.19308082769342225,False,True,False,False,True,False,False,False,True,False,False,True,False
3,1,0.04581524729881069,0,0,-0.49237782784290063,-0.5609748304808925,1,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,False,False
3,1,-1.9902392929400141,4,2,-0.016444159470040135,3.1598334123861687,0,-1.6680728054016156,-0.4308195410393182,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1.7048226504563717,1,1,0.955306180872432,0.6792945838081278,0,-0.36232686228843664,0.18518743753380743,False,True,False,True,False,False,False,False,True,False,False,False,True
1,1,0.7999095214613384,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.7267210789711842,-0.5559950304944544,False,True,False,True,False,False,False,False,True,False,False,False,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
2,1,0.49827181179632735,0,0,-0.43700743807979686,-0.5609748304808925,1,0.2449968321828094,-0.2628720205397746,False,True,False,True,False,False,False,False,True,False,True,False,False
3,1,-1.009916736528728,4,1,0.1506737441786005,2.5396987052416584,0,-0.4837916011826858,-0.37133916608848055,False,True,False,True,False,False,True,False,False,False,False,False,True
3,1,-0.33123188978245316,1,0,-0.4918744606632361,0.059159876663617626,0,0.3360953863534963,-0.44746972561837656,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,2.1572792149538884,0,1,2.441497778832105,0.059159876663617626,0,-0.18012975394706282,1.5860711559422147,False,True,False,False,True,False,False,False,True,False,False,False,True
1,0,0.42286238438007456,0,0,2.0825124140450755,-0.5609748304808925,1,-0.8785520025889957,3.23040888818041,False,True,True,False,False,False,False,True,False,False,False,False,True
1,1,0.04581524729881069,0,0,-0.024246350754841113,-0.5609748304808925,1,-1.0303829262068072,0.3094157608003146,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.33123188978245316,0,0,-0.6484216535389205,-0.5609748304808925,1,0.3360953863534963,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,0.8753189488775912,0,1,-0.255795253400548,0.059159876663617626,0,0.5486586794184324,-0.28380937839368026,False,True,False,False,True,False,False,False,True,False,False,True,False
1,1,0.5736812392125801,0,1,-0.05042144409739929,0.059159876663617626,0,-0.8178196331418711,-0.14143534498712151,False,False,False,True,False,False,False,False,True,False,False,True,False
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
1,0,2.5343263520351518,1,0,0.921244330558889,0.059159876663617626,0,-0.028298830329251314,0.5321655193603034,False,True,True,False,False,False,False,False,False,True,False,False,True
3,0,1.1769566585426023,0,0,-0.49237782784290063,-0.5609748304808925,1,2.1580664697672343,-0.33964233267076216,False,True,True,False,False,False,False,False,True,False,False,False,False
2,1,0.04581524729881069,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.11939738449993822,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-1.6886015832750032,4,1,-0.06199888922968463,2.5396987052416584,0,-1.303678588718868,-0.42048379771778693,True,False,False,False,False,False,False,False,False,False,False,True,False
3,0,0.42286238438007456,1,1,-0.24069423801061057,0.6792945838081278,0,1.2470809280603654,-0.3675588098093031,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,2.6851452068676576,0,0,-0.49237782784290063,-0.5609748304808925,1,3.980037553180972,-0.33964233267076216,True,False,False,True,False,False,False,False,False,True,False,False,False
3,1,-0.10500360753369486,0,0,-0.4902797934380587,-0.5609748304808925,1,0.609391048865557,-0.33673343575292625,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-1.009916736528728,0,0,-0.45714212526638004,-0.5609748304808925,1,-0.4837916011826858,-0.2907884976783155,False,True,False,True,False,False,True,False,False,False,True,False,False
3,1,-0.7836884542799698,0,0,-0.4863374216869257,-0.5609748304808925,1,-0.21049593867062513,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0.04581524729881069,0,0,-0.12491978668775715,-0.5609748304808925,1,-1.0303829262068072,0.1698333751076099,False,True,False,True,False,False,False,True,False,False,False,True,False
3,1,0.272043529547569,0,0,-0.47400492578514347,-0.5609748304808925,1,1.0648838197189916,-0.31416854728184357,False,False,False,True,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.45714212526638004,-0.5609748304808925,1,0.7915881572069308,-0.2907884976783155,False,True,False,True,False,False,False,True,False,False,True,False,False
3,1,-0.5574601720312115,0,0,-0.4894421904510968,-0.5609748304808925,1,0.06279972384143559,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,0.950728376293844,0,0,-0.3866707201133388,-0.5609748304808925,1,0.609391048865557,-0.19308082769342225,False,True,False,True,False,False,False,False,True,False,True,False,False
3,0,-0.5574601720312115,0,0,-0.49237782784290063,-0.5609748304808925,1,0.06279972384143559,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
1,0,-0.25582246236620043,0,0,0.9391984311231651,-0.5609748304808925,1,-1.1518476651010565,1.645219191879498,False,True,True,False,False,False,False,True,False,False,False,False,True
1,0,-0.7836884542799698,1,0,1.1854295476653287,0.059159876663617626,0,-1.3644109581659924,0.7153101718038444,False,False,False,False,True,False,False,True,False,False,False,False,True
2,1,0.49827181179632735,0,0,-0.3891875560116617,-0.5609748304808925,1,0.2449968321828094,-0.19657038733573987,False,False,False,True,False,False,False,False,True,False,True,False,False
3,0,-0.40664131719870594,0,0,-0.4702296719376591,-0.5609748304808925,1,0.2449968321828094,-0.3089342078183671,False,True,True,False,False,False,False,True,False,False,True,False,False
3,1,-0.40664131719870594,0,0,-0.4894421904510968,-0.5609748304808925,1,0.2449968321828094,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,0.04581524729881069,0,0,-0.09027201697708476,-0.5609748304808925,1,-1.0303829262068072,0.21787204896761117,False,False,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.44434603090683233,0,0,-0.5028639729296732,-0.5609748304808925,1,0.19944755509746595,-0.3541812339645143,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,-2.065648720356267,1,2,2.4029901895877646,1.299429290952638,0,-1.8806360984665518,0.5016904970920153,False,True,True,False,False,False,False,False,False,False,False,False,True
1,1,0.04581524729881069,0,0,-0.034313694348132716,-0.5609748304808925,1,-1.0303829262068072,0.2954575222310441,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,1.5540037956238661,0,1,4.335332226633905,0.059159876663617626,0,-0.4230592317355612,2.8989593467622274,False,False,False,False,True,False,False,False,True,False,False,False,True
3,0,-0.6328695994474642,0,0,-0.49237782784290063,-0.5609748304808925,1,-0.028298830329251314,-0.33964233267076216,True,False,True,False,False,False,False,True,False,False,False,False,False
3,1,0.04581524729881069,2,0,-0.18029017645086096,0.6792945838081278,0,0.7915881572069308,-0.33964233267076216,True,False,False,True,False,False,False,True,False,False,False,True,False
3,1,-0.7836884542799698,0,0,-0.6484216535389205,-0.5609748304808925,1,-0.21049593867062513,-0.5559950304944544,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,-0.6328695994474642,0,0,-0.3997582667846179,-0.5609748304808925,1,-0.6659887095240596,-0.21122653783347387,True,False,True,False,False,False,False,True,False,False,True,False,False
3,1,0.04581524729881069,0,0,-0.4863374216869257,-0.5609748304808925,1,0.7915881572069308,-0.3312673895291999,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,-2.1470909019658198,1,2,2.4029901895877646,1.299429290952638,0,-1.913431577967999,0.5016904970920153,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,-0.6328695994474642,0,0,1.5841789061771412,-0.5609748304808925,1,-1.303678588718868,2.5394760790015214,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,-0.9345073091124754,1,0,1.5442457810799908,0.059159876663617626,0,-1.4251433276131171,0.9640571496990996,False,False,False,False,True,False,True,False,False,False,False,False,True
2,1,0.04581524729881069,1,0,-0.16518916106092355,0.059159876663617626,0,-0.11939738449993822,-0.22099730483196317,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,0.04581524729881069,0,0,0.49782998024351216,-0.5609748304808925,1,-1.0303829262068072,1.0332676798209701,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,-0.40664131719870594,0,0,1.0259447039291216,-0.5609748304808925,1,-1.212580034548181,1.7654917503354741,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,-0.8590978816962226,2,2,4.634416897040849,1.9195639980971482,0,-1.3947771428895548,0.9089221073504812,False,False,True,False,False,False,True,False,False,False,False,False,True
2,0,-0.25582246236620043,1,1,-0.12491978668775715,0.6792945838081278,0,-0.36232686228843664,-0.31405222862709964,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,-0.10500360753369486,0,0,-0.4894421904510968,-0.5609748304808925,1,0.609391048865557,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
2,1,1.0261378037100968,1,1,-0.11988611489111134,0.6792945838081278,0,0.6701234183126816,-0.3117258555322212,False,True,False,True,False,False,False,False,True,False,False,True,False
3,0,-0.25582246236620043,0,0,-0.4902797934380587,-0.5609748304808925,1,0.4271939405241832,-0.33673343575292625,False,True,True,False,False,False,False,True,False,False,False,False,False
2,0,-0.40664131719870594,1,0,-0.12491978668775715,0.059159876663617626,0,-0.4837916011826858,-0.19308082769342225,False,True,False,False,True,False,False,True,False,False,False,True,False
2,1,1.8556415052888773,0,0,-0.36653603292675563,-0.5609748304808925,1,1.3381794822310522,-0.16516435055488132,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,0.12122467471506346,0,2,2.671117778445337,0.6792945838081278,0,-1.000016741483245,0.978170789991108,False,True,True,False,False,False,False,True,False,False,False,False,True
1,0,0.7999095214613384,1,1,2.059693773056521,0.6792945838081278,0,-0.7267210789711842,0.6955936945501309,False,False,False,False,True,False,False,False,True,False,False,False,True
3,1,-0.5574601720312115,0,0,-0.5024451714361923,-0.5609748304808925,1,0.06279972384143559,-0.35360057124003264,False,True,False,True,False,False,False,True,False,False,False,False,False
3,1,-0.18041303494994762,0,0,-0.4894421904510968,-0.5609748304808925,1,0.5182924946948702,-0.33557211030396283,False,True,False,True,False,False,False,True,False,False,False,False,False
2,0,0.04581524729881069,0,0,-0.3997582667846179,-0.5609748304808925,1,-0.11939738449993822,-0.21122653783347387,True,False,True,False,False,False,False,True,False,False,True,False,False
2,0,-0.5574601720312115,1,1,-0.06451572512800753,0.6792945838081278,0,-0.6052563400769351,-0.2861357514885587,False,True,False,False,True,False,False,True,False,False,False,True,False
3,1,0.04581524729881069,8,2,0.7519458402879414,5.64037224096421,0,0.7915881572069308,-0.3794867591321342,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,0.49827181179632735,0,0,2.0825124140450755,-0.5609748304808925,1,-0.8481858178654335,3.23040888818041,False,False,True,False,False,False,False,False,True,False,False,False,True
